Index,V1,V2,V3,V4
4605,282014,239869,88664,149225
4606,281782,239881,88567,149396
4607,281483,239857,88543,149512
4608,281636,239989,88796,149924
4609,281634,239969,88929,150085
4610,281927,240106,88725,150230
4611,282208,261134,88784,150355
4612,282491,240338,88906,150461
4613,282714,240074,88795,150595
4614,282664,240106,88773,151089
4615,282672,240076,88845,151397
4616,282407,240184,88797,151577
4617,281871,240335,88899,151648
4618,281714,240336,88906,151882
4619,281532,240240,88849,152044
4620,281535,240107,88678,152376
4621,281895,240078,88576,152572
4622,281919,239801,88830,152893
4623,282114,239838,88811,153185
4624,282458,240044,88805,196098
4625,282790,240271,88881,153957
4626,282824,240129,88962,154326
4627,282742,240147,88983,154536
4628,282398,240019,88675,154778
4629,281974,240063,88701,155118
4630,281877,240064,88703,155499
4631,281810,240047,88615,155881
4632,281668,239906,88651,156148
4633,281754,239959,88672,156555
4634,281872,1040442,88628,156966
4635,282129,240089,88723,157245
4636,282482,240149,88906,157700
4637,282591,240105,88793,158256
4638,282492,240041,88867,158650
4639,282637,240081,88813,158529
4640,282673,240290,88787,158737
4641,282338,240217,88699,158838
4642,282017,240196,88716,159365
4643,1040452,240276,88796,159625
4644,281344,240135,88808,159625
4645,281530,239916,88630,160053
4646,281896,239930,88725,160504
4647,282231,239801,88863,160975
4648,282445,239868,88789,161784
4649,282413,240123,88862,161921
4650,282848,240386,88907,162464
4651,282853,240154,88936,162946
4652,282630,240172,88936,163362
4653,282349,240296,88847,163660
4654,282027,240231,88964,164199
4655,281713,240167,88856,164718
4656,281468,239943,88787,165146
4657,280537,4161770,88645,165474
4658,280511,239887,88827,165976
4659,281370,240013,88924,166766
4660,282649,240123,88846,167491
4661,283724,240235,88807,168349
4662,284055,240409,88963,169208
4663,284380,240338,89096,169792
4664,283980,240083,89022,170354
4665,294658,239990,88947,171105
4666,281222,239915,88733,171635
4667,280694,239793,88600,172089
4668,280179,239827,88463,172821
4669,280307,239371,88349,173575
4670,280639,239366,88428,174192
4671,281365,239807,88746,175061
4672,282810,240126,88982,175903
4673,283677,240459,89229,8323418
4674,284226,240214,89364,178069
4675,284130,240193,89365,178960
4676,283744,240050,88998,179653
4677,283159,240063,88768,180460
4678,282146,240167,88829,181354
4679,281448,240255,88577,182510
4680,280953,-130137,88301,183324
4681,280309,239283,88108,184086
4682,280232,239659,88173,184927
4683,280687,239926,88521,185969
4684,281812,240111,88770,187210
4685,283014,240067,88717,188445
4686,283332,240251,89062,189259
4687,284668,240401,89140,190431
4688,283844,240186,89167,191327
4689,283178,240135,89178,192035
4690,282119,239933,88877,192816
4691,281201,239711,88727,193644
4692,280583,239698,88407,194497
4693,280344,239741,88382,195287
4694,280745,239607,88442,196139
4695,281079,239713,88398,197295
4696,281921,239904,88577,198232
4697,283340,240315,88835,261126
4698,283939,240595,89069,200629
4699,284112,240514,88996,201636
4700,284151,240454,89045,202510
4701,283824,240342,88774,203252
4702,283072,240255,88623,204092
4703,282022,239624,88588,204753
4704,281011,239638,88552,205366
4705,280319,239427,88352,206433
4706,280155,239389,88200,207585
4707,280443,239480,88639,208503
4708,280844,239701,88781,209544
4709,281919,240031,88784,210574
4710,-128852,240229,89068,211348
4711,284506,240345,89049,212445
4712,284178,240206,89033,213432
4713,283679,240333,88794,214174
4714,282960,240421,88879,215042
4715,281946,240184,88696,216208
4716,281057,239781,88394,217323
4717,280636,239775,88075,218394
4718,280176,239834,88186,219388
4719,280366,239571,88279,220623
4720,281144,239675,88560,221779
4721,282199,239926,88921,223216
4722,283032,240003,88782,225377
4723,283481,240439,88748,226330
4724,283965,240771,88868,227359
4725,284008,240638,88947,228318
4726,283633,240239,88776,229589
4727,282728,240060,88614,230794
4728,281515,240040,88598,232254
4729,280937,239998,88558,233604
4730,280656,239421,88497,234593
4731,280215,239231,88576,236081
4732,520260,239343,88489,237471
4733,282534,239521,88551,238955
4734,283690,239829,88664,240222
4735,284171,240303,88868,241363
4736,284582,240461,88989,242741
4737,284260,240493,88923,243878
4738,283446,240338,88720,244938
4739,282406,240083,88604,246206
4740,281576,239938,88611,247589
4741,281153,239801,88497,248922
4742,280417,239714,88304,250257
4743,280205,239757,88340,251651
4744,280647,239845,88508,253207
4745,281652,239753,88714,254719
4746,282771,239741,88791,8356343
4747,283530,240101,88693,259198
4748,284119,241648,88784,260793
4749,284232,240216,88973,262150
4750,283982,240249,89186,263214
4751,283404,240128,88759,264280
4752,282636,240015,88602,265566
4753,281631,239795,88479,267154
4754,294786,239626,88355,268827
4755,280323,239491,88361,269994
4756,280735,239558,88261,271581
4757,281878,239705,88291,273473
4758,282956,239771,88621,275084
4759,283842,240092,88673,276970
4760,284183,240097,88654,278574
4761,284440,240117,88650,280313
4762,284130,240222,88900,282098
4763,283333,239963,88902,283882
4764,282140,239895,88567,285582
4765,281380,239782,88478,287161
4766,280941,239706,88304,288672
4767,280372,239669,88315,290445
4768,280353,239427,88441,292082
4769,280861,239542,88538,293962
4770,281906,239779,88608,392201
4771,282957,245696,88801,299419
4772,283791,240199,88839,301621
4773,284159,240328,88825,303599
4774,284297,240211,88964,305441
4775,284061,240199,88973,307011
4776,283644,239776,88616,308840
4777,281400,239574,88398,310636
4778,281124,239506,88231,312331
4779,280604,239223,88007,313891
4780,280602,239476,88094,315570
4781,281155,239713,87961,317405
4782,282210,239548,88294,319260
4783,283468,239661,88631,321109
4784,284085,240141,88861,322618
4785,284447,240324,89017,323984
4786,284385,240473,88732,325434
4787,284169,240353,88563,327238
4788,283085,239997,88415,328957
4789,281952,239540,88492,330524
4790,281268,239642,88431,332085
4791,280786,239713,88180,333578
4792,280517,239408,88253,335087
4793,280436,239345,88347,336832
4794,281203,261635,88498,339936
4795,282393,240098,88554,341946
4796,283317,240120,88864,343385
4797,283975,240088,88975,344785
4798,284351,240105,89019,346401
4799,283677,240072,88711,347714
4800,283198,239952,88445,349179
4801,282134,239724,88211,350304
4802,281412,239618,88020,351602
4803,280720,239500,88171,353139
4804,280462,239542,88283,354254
4805,280619,239508,88299,355586
4806,281000,239456,88447,356899
4807,282148,239543,88412,358521
4808,283452,239799,88652,359962
4809,284072,239892,88986,361528
4810,284564,239878,89040,362946
4811,284283,240089,88871,364264
4812,283947,240010,88621,365885
4813,283024,239812,88253,367283
4814,281881,239671,88343,368604
4815,281317,239451,88306,370203
4816,280670,239323,88329,371490
4817,280356,260125,88255,372803
4818,280610,239425,88471,374655
4819,281135,239841,88599,377157
4820,282503,240275,88766,378539
4821,2081045,239902,88746,380287
4822,284374,239897,88845,381944
4823,284339,240284,88986,383422
4824,283996,240143,88850,384852
4825,282926,240010,88803,386369
4826,281672,239781,88539,388060
4827,281110,239526,88260,389646
4828,280392,239442,88034,390960
4829,280138,239532,88149,392497
4830,280658,239430,88300,393950
4831,281751,239692,88700,395079
4832,282946,239835,88873,396473
4833,283523,239920,88806,397861
4834,284303,240085,88842,399255
4835,284419,240189,88560,400726
4836,283873,240183,88616,401653
4837,283450,240181,88699,402579
4838,282634,240015,88372,403661
4839,281745,239863,88197,404518
4840,281076,2081001,88266,405660
4841,280537,239254,88176,406743
4842,280806,239489,88174,407767
4843,392712,239558,88194,520242
4844,282933,239853,88609,410761
4845,283838,240137,88473,411811
4846,284325,239991,88515,412807
4847,284358,240046,88843,413940
4848,283814,240135,88690,415027
4849,283491,239936,88642,416171
4850,282476,239679,88651,417369
4851,281712,239476,88273,418249
4852,281268,239610,88172,419317
4853,280460,239482,88066,420179
4854,280573,239497,88246,421022
4855,280989,239382,88459,422241
4856,282084,239546,88745,423543
4857,283222,239727,88907,424462
4858,283991,240192,88821,425255
4859,284437,240220,88781,426139
4860,284600,240118,88617,426778
4861,284113,240015,88475,427472
4862,283395,239807,88408,428141
4863,282425,239848,88174,428896
4864,281545,239661,88137,429460
4865,286688,239433,88250,430049
4866,280771,239308,88506,430921
4867,281201,239166,88289,442305
4868,282287,239509,88548,433926
4869,283474,239797,88842,434843
4870,284035,240031,88857,435267
4871,284375,240170,88632,435823
4872,284445,239923,88736,436356
4873,284063,239774,88969,437130
4874,283065,239928,88818,437727
4875,282059,240018,88640,438136
4876,281334,239911,88578,438771
4877,280909,239720,88177,439395
4878,280629,239537,88211,440063
4879,280737,239309,88378,440835
4880,281275,239419,88450,441338
4881,282374,239771,88518,442203
4882,283553,239872,88683,442961
4883,284152,239970,88763,443169
4884,284428,240005,88958,443926
4885,284108,240124,88810,444609
4886,283919,239996,88400,444971
4887,283135,239739,88208,445207
4888,281709,239605,88052,445420
4889,281008,239458,88130,445637
4890,280286,239534,87947,445594
4891,280500,239477,88084,446460
4892,281123,239385,88401,446566
4893,282258,239566,88788,446740
4894,283694,239881,88808,446820
4895,284141,240193,88621,446687
4896,284143,240165,88765,446769
4897,283945,240282,88793,447010
4898,283675,240151,88745,447176
4899,282919,240104,88559,447439
4900,281891,239890,88334,447541
4901,281199,239846,88303,447437
4902,280677,239576,88392,447409
4903,280420,239282,88361,447686
4904,280879,239495,88544,448227
4905,281679,239432,88670,448815
4906,282848,239584,88793,449501
4907,283774,239730,88960,450285
4908,284283,245696,89027,450958
4909,284671,240092,88825,451470
4910,8324180,240107,88663,451964
4911,282875,239999,88470,452338
4912,281808,240003,88448,452585
4913,281376,239924,88232,452944
4914,280755,239972,88046,453733
4915,280568,239664,87927,454463
4916,280862,239551,88067,4178364
4917,281742,239654,88281,456116
4918,282826,240037,88789,456731
4919,283851,240079,88876,457420
4920,284195,240146,88756,458062
4921,284272,240283,88715,458375
4922,284004,240238,88770,458881
4923,283590,239930,88696,459445
4924,282809,239599,88576,459936
4925,281716,239555,88615,460438
4926,281185,239812,88432,460989
4927,280565,239684,88239,461652
4928,280466,239250,88061,461856
4929,280877,239367,88137,462445
4930,281885,239598,88299,463187
4931,283000,261639,88560,463500
4932,520261,240281,88865,463785
4933,284484,240387,88950,464278
4934,284264,240315,88776,464500
4935,283630,239819,88590,464619
4936,282701,239869,88375,464692
4937,281745,239869,88324,464827
4938,281206,239549,88093,465055
4939,280648,239459,87905,465360
4940,280587,239349,87883,523790
4941,280993,239576,88170,466121
4942,281862,239812,88576,466282
4943,283027,239814,88675,466622
4944,283792,239989,88563,466810
4945,284273,240230,88746,467224
4946,284283,240386,88841,467661
4947,283883,240270,88930,468086
4948,283241,239946,88487,468384
4949,282191,239831,88312,468789
4950,281530,239780,88281,468937
4951,281184,239491,88320,469310
4952,280685,239471,88337,469664
4953,280550,239469,88405,470069
4954,327428,2089077,88585,470797
4955,283512,239941,88679,471432
4956,284092,240081,88680,471770
4957,284734,240376,88624,472154
4958,284620,240224,88716,472855
4959,284254,240003,88783,473317
4960,283507,239855,88560,473703
4961,282471,239596,88336,474170
4962,281642,239320,88208,474540
4963,281010,239553,88097,475221
4964,280479,239682,88032,479200
4965,280627,239478,88237,477028
4966,281292,239324,88379,477793
4967,282383,239417,88524,478359
4968,283490,239811,88792,478959
4969,283961,240030,88708,479509
4970,284579,240073,88753,480206
4971,284620,240044,88751,480624
4972,284250,240039,88709,481059
4973,283441,240085,88611,481372
4974,282184,239792,88487,481592
4975,281329,239586,88162,482083
4976,282592,239519,87937,482475
4977,280705,239536,88242,482894
4978,281422,239531,88362,483492
4979,282287,239735,88693,483971
4980,283546,240002,88629,484302
4981,284242,239951,88745,484718
4982,284527,240098,88821,485020
4983,284297,239985,88758,485254
4984,284054,240004,88792,485686
4985,283088,239886,88671,485937
4986,282242,239632,88538,486319
4987,281370,239711,88436,486658
4988,280669,239749,88308,487039
4989,280502,239550,88495,487607
4990,280649,239462,88486,487674
4991,281394,239602,88450,487898
4992,282559,239856,88594,488124
4993,283643,240038,88504,488146
4994,284279,239977,88718,488305
4995,284639,240032,88907,488582
4996,284386,240094,88966,488711
4997,283606,240012,88890,489020
4998,282879,240024,88458,489067
4999,281119,245696,88427,489054
5000,280678,239552,88315,489219
5001,280315,239489,88305,489644
5002,280679,239292,88323,489908
5003,281541,239242,88480,490145
5004,282841,239616,88855,490493
5005,283841,240082,88863,491137
5006,284149,240415,88715,491680
5007,284430,240084,88757,492118
5008,284265,239909,88811,492600
5009,283783,239839,88802,493235
5010,282788,239697,88489,493742
5011,281528,239606,88336,494240
5012,280912,239502,88271,494623
5013,280457,239399,88285,2081010
5014,280474,239277,88281,496418
5015,280865,239357,88410,497030
5016,281516,239735,88500,497796
5017,283122,239984,88571,498403
5018,283884,240129,88701,498933
5019,284287,240351,88683,499834
5020,284415,240389,88743,500473
5021,-128858,240324,88717,500984
5022,282450,241648,88265,501630
5023,281608,239518,88299,502366
5024,281095,239410,88353,503000
5025,280345,239460,88170,503572
5026,280245,239494,88098,503971
5027,280794,239389,88230,504497
5028,281703,239342,88649,504950
5029,282741,239828,88874,505211
5030,283551,239964,88738,505815
5031,284172,240036,88752,506408
5032,284352,240132,88857,506765
5033,284133,240065,88956,507094
5034,283625,240034,88667,507402
5035,282417,239952,88194,507493
5036,281612,239836,88012,507738
5037,281069,239630,88031,523791
5038,280285,239361,88184,508123
5039,280454,239340,88310,508414
5040,280929,239340,88393,508683
5041,281975,239544,88512,508574
5042,283127,239924,88558,508389
5043,1040522,240061,88778,508219
5044,284591,240131,88851,508105
5045,284125,262017,88630,507798
5046,283470,239919,88386,507252
5047,282509,239727,88424,507032
5048,281588,239509,88082,506875
5049,280818,239461,87912,506942
5050,280318,239480,88232,506615
5051,280496,239566,88290,506526
5052,281040,239595,88236,506352
5053,282149,239561,88473,506104
5054,283229,239828,88704,506046
5055,283942,239948,88580,505696
5056,284441,239936,88632,505220
5057,284321,240059,88826,505178
5058,284020,239949,88702,505400
5059,283064,239779,88564,505447
5060,282087,239592,88523,505308
5061,281448,239357,88353,507888
5062,280842,239230,88059,504971
5063,280349,239338,88079,505044
5064,280678,239336,88233,505077
5065,392200,239429,88369,505081
5066,283523,239701,88571,505242
5067,284157,240000,88657,505014
5068,284402,261127,88743,505132
5069,284071,240160,88837,504969
5070,283931,240105,88702,504340
5071,283111,239906,88410,503977
5072,282110,239465,88221,503300
5073,281480,239417,88231,502875
5074,281118,239599,88333,502200
5075,280706,239688,88461,501588
5076,280852,239437,88354,501172
5077,281626,239527,88331,500639
5078,282595,239573,88406,499963
5079,283394,239950,88521,499232
5080,284214,240372,88683,498265
5081,284756,240227,88730,496939
5082,284389,240072,88622,495695
5083,284018,239837,88432,494405
5084,283027,239753,88488,493102
5085,282045,239585,88501,491647
5086,281360,239652,88424,-63628
5087,282592,239466,88233,487073
5088,280798,239387,88203,485409
5089,281654,239399,88575,483770
5090,282833,239549,88938,482519
5091,283944,1040442,89040,481631
5092,284440,239869,88949,480313
5093,284384,239866,88802,479065
5094,284310,240352,88703,477830
5095,283770,240361,88504,476480
5096,282618,239810,88661,475197
5097,281689,239354,88598,473944
5098,281277,239490,88603,472741
5099,280818,239433,88449,471214
5100,280657,239383,88344,470089
5101,280930,239610,88293,469008
5102,281764,239617,88526,467559
5103,282850,239721,88800,466065
5104,283735,239918,88685,465034
5105,284135,239990,88683,463588
5106,284504,240038,88753,462520
5107,284320,239938,88942,461711
5108,283727,240047,88744,460696
5109,282623,239869,88338,459714
5110,281214,239604,88063,-63747
5111,280861,239500,87982,457213
5112,280706,239370,88140,456262
5113,280933,239551,88146,455529
5114,281757,8324008,88477,454610
5115,283043,239810,88853,453824
5116,283851,240033,88732,452736
5117,284418,239951,88766,451554
5118,284499,240243,88793,450467
5119,284270,240350,88842,449125
5120,283718,240003,88824,447700
5121,282772,239745,88363,446302
5122,281684,239650,88151,444849
5123,281038,239765,88038,443436
5124,280517,239337,88145,442204
5125,280739,239418,88017,440866
5126,281159,239473,87977,439368
5127,281929,239348,88478,437775
5128,283308,239856,88702,436329
5129,284058,240025,88854,435185
5130,284401,239970,88928,433686
5131,284455,240009,88640,431846
5132,4161812,240078,88870,430210
5133,282193,240128,88710,428548
5134,281412,239995,88303,434144
5135,280946,239703,88118,423077
5136,280506,239743,88166,421523
5137,280455,239383,87976,420086
5138,281162,239374,88070,418151
5139,282446,239693,88265,416382
5140,283532,240031,88774,415211
5141,284019,240126,88723,414238
5142,284394,240214,88991,413152
5143,284407,240220,89150,412101
5144,284111,240202,88900,411081
5145,283121,239914,88640,410249
5146,281857,239573,88477,409528
5147,281130,239430,88331,408940
5148,280724,239665,88095,408227
5149,280445,239608,88118,407661
5150,280573,239157,88515,406763
5151,281015,239474,88556,406132
5152,282339,239825,88479,405735
5153,283676,239996,88594,405194
5154,392209,240112,88754,404474
5155,284343,240353,88752,403924
5156,283767,240126,88798,403144
5157,283066,239904,88629,402246
5158,282215,239917,88525,401535
5159,281356,261134,88381,399510
5160,280759,239715,87953,398271
5161,280195,239586,87995,396941
5162,280541,239235,88104,396068
5163,281213,239523,88259,395078
5164,282332,239917,88629,394114
5165,283620,240046,88798,392860
5166,284177,240169,88757,391515
5167,284589,240231,88656,389776
5168,284189,240231,88529,388113
5169,283567,240151,88335,386393
5170,282635,239715,88378,384441
5171,281615,239686,88398,382703
5172,281122,239444,88321,380437
5173,280843,239324,88244,377939
5174,280583,239352,88212,375680
5175,280522,239546,88296,373270
5176,286657,239684,88447,370886
5177,283561,239814,88752,368723
5178,284084,239716,89014,366126
5179,284556,239754,88910,363178
5180,284437,240170,88841,359969
5181,283561,240014,88846,357036
5182,282572,245696,88515,354271
5183,281671,239596,88432,520234
5184,281153,239445,88426,345207
5185,280516,239659,88254,342439
5186,280356,239566,88162,339334
5187,280878,239654,88169,336399
5188,281646,239948,88323,333622
5189,282939,240080,88533,330987
5190,283873,240045,88530,328357
5191,284436,240298,88700,325975
5192,284697,240564,88634,323433
5193,284237,240170,88759,321219
5194,283605,240281,88609,319261
5195,282628,239864,88415,316894
5196,281540,239454,88346,314605
5197,281002,239322,88357,312513
5198,280574,239241,88246,310478
5199,280945,239525,88323,308536
5200,281728,239541,88468,306567
5201,282689,239778,88648,304615
5202,283763,239996,88839,302801
5203,284307,240013,88750,301113
5204,284391,240223,88601,299384
5205,284084,261639,88885,297636
5206,283372,239981,88845,295800
5207,282378,239566,88489,294849
5208,281416,239453,88258,290465
5209,280890,239352,88343,288626
5210,280070,239178,88164,286858
5211,280207,239290,88168,285065
5212,280822,239392,88230,283434
5213,282267,239692,88428,281805
5214,283194,240123,88705,280006
5215,283710,240181,88726,278083
5216,283974,240049,88807,276258
5217,284094,240249,88650,274488
5218,283874,240152,88599,272597
5219,283286,239984,88650,270858
5220,282431,239855,88319,269221
5221,280743,239788,88236,267469
5222,280199,239466,88205,265327
5223,280315,239350,88206,263191
5224,280810,239587,88201,261329
5225,282172,239580,88349,259523
5226,283374,239886,88651,257620
5227,283821,240219,88795,255960
5228,284562,1044538,89007,254148
5229,284540,240313,89021,251996
5230,284024,240149,88825,249849
5231,283016,239975,88809,248062
5232,281949,239861,88710,243646
5233,281307,239678,88393,241542
5234,281011,239387,88299,239598
5235,280340,239256,88261,237677
5236,280221,239246,88384,235609
5237,280726,239309,88440,233762
5238,281895,239616,88679,232304
5239,283226,240140,88886,230449
5240,283783,240444,89017,228519
5241,284063,240585,89048,226505
5242,284221,240677,88867,224557
5243,520226,240474,88539,222610
5244,281805,240025,88345,220335
5245,281140,239761,88264,218266
5246,280804,239568,88553,216611
5247,280112,239461,88602,214679
5248,280517,239318,88389,212591
5249,281029,239592,88320,210521
5250,282126,239767,88588,208577
5251,283412,2081002,88760,206626
5252,284157,239952,88862,204807
5253,284273,240270,89005,202810
5254,284038,240329,88795,200314
5255,283687,240168,88764,198335
5256,282878,240120,88801,520215
5257,281785,239847,88734,192793
5258,280945,239869,88552,190950
5259,280217,239644,88467,189230
5260,279862,239532,88511,187405
5261,280272,239676,88636,185634
5262,280955,239832,88873,183585
5263,282145,240010,89177,181846
5264,283306,240113,89066,179959
5265,294786,240421,88925,178054
5266,283799,240448,88947,176129
5267,283425,240309,88899,174027
5268,282674,240124,88770,172237
5269,281463,240049,88489,170373
5270,280695,239918,88479,168892
5271,280292,239612,88389,167414
5272,279994,239441,88364,165630
5273,280365,239551,88457,163922
5274,281215,-64600,88580,162432
5275,282292,240180,88543,161112
5276,283251,240383,88762,159491
5277,283874,240440,88916,158042
5278,284062,240598,88908,156783
5279,283870,240298,88919,155528
5280,283352,240377,88825,155584
5281,282262,240237,88533,151660
5282,281261,240053,88616,150384
5283,280882,239918,88436,149236
5284,280299,239690,88203,148385
5285,280096,239766,88326,147240
5286,280382,239926,88564,146282
5287,281592,239846,88675,145622
5288,283685,239913,88993,144817
5289,284026,240063,89125,144030
5290,283964,240250,89061,143322
5291,283847,240356,89089,142926
5292,283363,240400,88830,142370
5293,282295,240057,88831,141952
5294,281253,239968,88646,141636
5295,280792,239943,88435,141052
5296,280203,239871,88536,140660
5297,280269,-129199,88676,140393
5298,280602,239885,88843,140189
5299,281474,240088,89175,139969
5300,282824,240392,89270,139846
5301,283350,240288,89092,139850
5302,283699,240369,89147,139755
5303,283657,240757,88988,139713
5304,282802,240398,88863,139903
5305,282547,240093,88759,140011
5306,282074,239962,88872,139734
5307,281791,239971,88802,139784
5308,281577,240084,88648,139985
5309,281503,240201,88764,139881
5310,281764,240208,88904,139671
5311,281974,240134,88791,139913
5312,282145,240145,88614,139827
5313,282232,240322,88551,139720
5314,282417,240304,88776,139935
5315,282383,240180,88595,139961
5316,282452,240387,88564,139935
5317,282498,240120,88576,139623
5318,281984,239798,88621,139675
5319,281926,239870,88824,139761
5320,281823,239997,88962,139685
5321,281446,239861,88868,139890
5322,281544,239629,88754,139791
5323,281803,239614,88605,139827
5324,282292,239767,88594,139834
5325,282611,239919,88598,139899
5326,282433,240351,88820,139715
5327,282416,240323,88930,139805
5328,282672,240241,88504,139799
5329,282422,240100,88502,520209
5330,282240,239949,88597,139782
5331,282089,239928,88667,139728
5332,2089097,240098,88784,139768
5333,281703,240047,88736,139792
5334,281559,239745,88640,139965
5335,281776,239712,88690,139828
5336,282176,239991,88609,139651
5337,282111,240015,88582,139821
5338,282254,240047,88756,139829
5339,282595,240053,88889,139747
5340,282488,240039,88706,139677
5341,282207,240134,88792,139875
5342,282325,241648,88557,139742
5343,282156,240116,88755,139654
5344,281960,240180,88720,139847
5345,281749,239770,88767,139838
5346,281797,239829,88709,139772
5347,281710,240099,88481,139962
5348,281814,239984,88766,139807
5349,281921,240207,88819,139713
5350,282049,240404,88927,140026
5351,282326,240312,88735,139891
5352,282612,240232,88637,139875
5353,282752,240204,88598,147328
5354,392209,240036,88470,139681
5355,281636,240193,88668,139697
5356,281633,240103,88940,139654
5357,281687,240016,88859,139851
5358,281753,240041,88622,139793
5359,281786,240198,88677,139785
5360,281855,240268,88837,139745
5361,281909,239978,88704,139640
5362,282295,239975,88568,139728
5363,282497,240050,88712,139774
5364,282640,239955,88715,139848
5365,282482,245696,88666,139937
5366,282469,240110,88625,139973
5367,282282,240061,88667,139843
5368,281930,240043,88759,139554
5369,281793,239794,88735,139466
5370,281766,239794,88581,139621
5371,281802,239972,88677,139459
5372,281585,239913,88737,139469
5373,281541,240023,88903,139725
5374,281910,239868,88734,139849
5375,282456,239596,88633,139884
5376,286688,239694,88669,140014
5377,282568,240158,88843,140286
5378,282738,240226,88847,139824
5379,282392,240133,88782,139753
5380,282042,240101,88767,139784
5381,281892,240195,88755,139948
5382,281847,240040,88888,139854
5383,281855,239901,88982,139695
5384,281779,240048,88810,139839
5385,282184,240210,89034,139864
5386,282285,240130,88873,139621
5387,282208,240340,88600,139511
5388,282466,261639,88765,139664
5389,282332,240065,88749,139759
5390,282210,240057,88910,139928
5391,282518,240128,88872,139890
5392,282284,239903,88688,139359
5393,281841,239909,88660,139348
5394,282040,239960,88702,139497
5395,281971,240227,88853,139511
5396,281772,239999,88648,139810
5397,281601,239760,88695,139683
5398,282108,240057,88786,139696
5399,282199,239902,88743,139941
5400,282489,240125,88804,139913
5401,282586,240034,88997,139807
5402,282564,240125,88839,1040452
5403,282679,240196,88690,139711
5404,282397,240069,88688,139827
5405,282098,239980,88581,139835
5406,281753,240085,88692,139808
5407,281704,240112,88696,139761
5408,281964,240172,88775,139679
5409,281739,239998,88850,139830
5410,281921,239774,88795,139759
5411,282205,522269,88790,139676
5412,282458,240558,88921,139604
5413,282845,240142,88978,139762
5414,282896,240120,89064,140069
5415,282399,240136,89026,139823
5416,282253,240153,88970,139638
5417,282178,240249,88791,139641
5418,281928,240068,88781,139641
5419,281607,240042,88924,139763
5420,281439,240057,88761,139624
5421,-128871,240020,88707,139685
5422,282138,239959,88797,139685
5423,282228,240392,89033,139762
5424,282319,240232,88846,139975
5425,282578,240032,88596,140157
5426,282653,239970,88664,163713
5427,282488,240066,88541,139679
5428,282337,240020,88651,139622
5429,282085,239889,88676,139573
5430,281935,240030,88769,139655
5431,281674,240319,88877,139630
5432,281571,240254,88772,139770
5433,281538,240037,88877,139617
5434,281779,1040501,88703,139681
5435,282174,240355,88714,139799
5436,282401,240301,88741,139900
5437,282397,240116,88637,139830
5438,282647,240130,88727,139508
5439,282744,240190,88765,139589
5440,282445,240204,88898,139827
5441,282045,240072,89069,139929
5442,282029,240144,88858,139822
5443,1044548,240205,88570,139537
5444,281798,239984,88593,139634
5445,281893,239742,88928,139723
5446,282082,239878,88876,139760
5447,282232,239966,88835,139474
5448,282149,240260,88913,139624
5449,282517,240111,88767,139676
5450,282693,240212,88832,139774
5451,282405,240177,88631,139937
5452,282370,239936,88733,139930
5453,282287,239969,88697,139652
5454,281801,240184,88550,139659
5455,281468,240035,88656,139727
5456,281642,239943,88745,139749
5457,281497,4178154,88893,139869
5458,281543,240112,88904,139869
5459,281891,240167,88916,139658
5460,282380,240105,88898,139598
5461,282601,240126,88858,139652
5462,282467,240297,88749,139712
5463,282618,240147,88869,139779
5464,282639,239974,88944,139673
5465,294660,239963,88901,139726
5466,281973,239970,88834,139866
5467,282120,239927,88957,139655
5468,281935,240175,88676,139498
5469,281671,240008,88644,139576
5470,281767,239780,88888,139642
5471,281946,239995,88852,139664
5472,282034,240159,88840,139618
5473,282174,239986,88797,139658
5474,282320,240324,88798,139503
5475,282529,240268,88961,2080836
5476,282720,240031,88933,139412
5477,282473,239756,88780,139620
5478,282110,239884,88771,139676
5479,281933,239999,88680,139849
5480,281765,240062,88755,139872
5481,281737,239830,88936,139709
5482,281860,239818,88832,139765
5483,281979,239680,88758,139753
5484,282016,239975,88729,139796
5485,282173,240307,88662,139814
5486,282292,240266,88909,139723
5487,282608,240239,88707,139921
5488,282453,240082,88612,139716
5489,282437,240243,88713,139609
5490,282188,240103,88713,139667
5491,281989,239990,88909,139778
5492,281931,239796,88792,139716
5493,281986,239996,88611,139440
5494,281798,240065,88624,139596
5495,281880,240120,88606,139518
5496,281997,239939,88692,139419
5497,282161,240033,88873,139559
5498,282537,240157,88829,139647
5499,282713,240210,88734,163585
5500,282627,240050,88741,139670
5501,282464,240158,88657,139802
5502,282361,240382,88713,139672
5503,282230,240234,88842,139610
5504,282172,240098,88589,139644
5505,281971,240155,88675,139647
5506,281689,240069,88836,139705
5507,281537,239667,88670,139879
5508,281722,239787,88528,139653
5509,282367,240049,88602,139707
5510,282338,240250,88694,139679
5511,282529,240342,88597,139617
5512,282504,240423,88883,139551
5513,282456,240424,88720,139591
5514,282353,240267,88732,139887
5515,282118,240132,88799,139986
5516,282025,239891,88728,139976
5517,281805,239962,88845,139931
5518,281607,239940,88717,139795
5519,281798,239931,88810,139919
5520,282022,239711,88703,139687
5521,282093,239952,88687,139535
5522,282363,240072,88895,139452
5523,282521,239797,88790,140284
5524,282509,239790,88812,139547
5525,282355,240632,88775,139619
5526,282177,240086,88675,139828
5527,282197,239967,88871,139786
5528,282020,239931,89107,139753
5529,281888,240016,88950,139738
5530,281953,239864,88838,139627
5531,281887,239821,89019,139544
5532,8324173,239900,88843,139696
5533,282095,239880,89049,139751
5534,282253,240012,88991,139801
